Id,Clean_Status__c,Delete_Reason__c
0033j00003gTnLKAA0,Review,"Potential Account Match: Jamco Properties"
0033j00003gTxu2AAC,Review,"Potential Account Match: Jamco Properties"
0033j00003vwDyoAAE,Review,"Potential Account Match: Allegiant-Carter Management, LLC (HQ)"
0033j00003gUJ4XAAW,Review,"Potential Account Match: Mercy Housing  (HQ)"
0033j00003gUPudAAG,Review,"Potential Account Match: Aspen Heights - Springfield"
0033j00003gTtpAAAS,Review,"Potential Account Match: Aspen Heights - Springfield"
0033j00003gTplYAAS,Review,"Potential Account Match: Aspen Heights - Springfield"
0033j00003gU0J6AAK,Review,"Potential Account Match: Boyd Development"
0033j00003gU0P0AAK,Review,"Potential Account Match: Boyd Development"
0033j00003gTrbzAAC,Review,"Potential Account Match: American Landmark Apartments (HQ)"
0033j00003gTyQQAA0,Review,"Potential Account Match: American Landmark Apartments (HQ)"
0033j00003gTpg2AAC,Review,"Potential Account Match: American Landmark Apartments (HQ)"
0033j00003gUKZSAA4,Review,"Potential Account Match: American Landmark Apartments (HQ)"
0033j00003gTuvoAAC,Review,"Potential Account Match: American Landmark Apartments (HQ)"
0033j000041AEapAAG,Review,"Potential Account Match: Core Redevelopment (HQ)"
003F000001grDT2IAM,Review,"Potential Account Match: Burkett Properties (HQ)"
0033j00003gTyG1AAK,Review,"Potential Account Match: Burkett Properties (HQ)"
0033j000041AHFwAAO,Review,"Potential Account Match: John Stewart Company (HQ)"
0033j000041AHGQAA4,Review,"Potential Account Match: John Stewart Company (HQ)"
0033j000041AHBCAA4,Review,"Potential Account Match: John Stewart Company (HQ)"
0033j000041AH6QAAW,Review,"Potential Account Match: John Stewart Company (HQ)"
0033j000041AH9PAAW,Review,"Potential Account Match: John Stewart Company (HQ)"
0033j000041AH9ZAAW,Review,"Potential Account Match: John Stewart Company (HQ)"
0033j000041AHDgAAO,Review,"Potential Account Match: John Stewart Company (HQ)"
0033j000041AHHdAAO,Review,"Potential Account Match: John Stewart Company (HQ)"
0033j000041AH8lAAG,Review,"Potential Account Match: John Stewart Company (HQ)"
0033j000041AHHEAA4,Review,"Potential Account Match: John Stewart Company (HQ)"
0033j000041AH9oAAG,Review,"Potential Account Match: John Stewart Company (HQ)"
0033j000041AHD2AAO,Review,"Potential Account Match: John Stewart Company (HQ)"
0033j000041AHGBAA4,Review,"Potential Account Match: John Stewart Company (HQ)"
0033j000041AHFcAAO,Review,"Potential Account Match: John Stewart Company (HQ)"
0033j000041AH8DAAW,Review,"Potential Account Match: John Stewart Company (HQ)"
0033j000041AHJFAA4,Review,"Potential Account Match: John Stewart Company (HQ)"
0033j000041AHFIAA4,Review,"Potential Account Match: John Stewart Company (HQ)"
0033j000041AHJZAA4,Review,"Potential Account Match: John Stewart Company (HQ)"
0033j000041AH8WAAW,Review,"Potential Account Match: John Stewart Company (HQ)"
0033j000041AH9UAAW,Review,"Potential Account Match: John Stewart Company (HQ)"
0033j000041AH76AAG,Review,"Potential Account Match: John Stewart Company (HQ)"
0033j000041AHGuAAO,Review,"Potential Account Match: John Stewart Company (HQ)"
0033j000041AH7dAAG,Review,"Potential Account Match: John Stewart Company (HQ)"
0033j000041AHFhAAO,Review,"Potential Account Match: John Stewart Company (HQ)"
0033j000041AH9AAAW,Review,"Potential Account Match: John Stewart Company (HQ)"
0033j000041AHArAAO,Review,"Potential Account Match: John Stewart Company (HQ)"
0033j000041AHATAA4,Review,"Potential Account Match: John Stewart Company (HQ)"
0033j000041AHCUAA4,Review,"Potential Account Match: John Stewart Company (HQ)"
0033j000041AH7OAAW,Review,"Potential Account Match: John Stewart Company (HQ)"
0033j000041AH75AAG,Review,"Potential Account Match: John Stewart Company (HQ)"
0033j00003gTsiuAAC,Review,"Potential Account Match: Preferred Living (HQ)"
0033j00003gTs4RAAS,Review,"Potential Account Match: Preferred Living (HQ)"
0033j000041A7kSAAS,Review,"Potential Account Match: Hawaiian Properties, Ltd. (HQ)"
0033j00003gU0JNAA0,Review,"Potential Account Match: Cambridge Management Services (HQ)"
0033j00003gUBapAAG,Review,"Potential Account Match: Cambridge Management Services (HQ)"
0033j00003gTrtLAAS,Review,"Potential Account Match: Cambridge Management Services (HQ)"
0033j00003gTscUAAS,Review,"Potential Account Match: Cambridge Management Services (HQ)"
0033j000041A7dRAAS,Review,"Potential Account Match: Weigand Omega Management (HQ)"
0033j000041AEWdAAO,Review,"Potential Account Match: TWG Management, LLC (HQ)"
0033j000041AEWeAAO,Review,"Potential Account Match: TWG Management, LLC (HQ)"
0033j000041AEZmAAO,Review,"Potential Account Match: TWG Management, LLC (HQ)"
0033j000041AEToAAO,Review,"Potential Account Match: TWG Management, LLC (HQ)"
0033j000041AHdZAAW,Review,"Potential Account Match: McKinley Properties (HQ)"
0033j00003Feo6gAAB,Review,"Potential Account Match: Broe Real Estate Group (HQ)"
0033j00003gTmvdAAC,Review,"Potential Account Match: Mesa Management, Inc. (HQ)"
0033j00003gU08OAAS,Review,"Potential Account Match: Wingate Companies (HQ)"
0033j00003gTn8NAAS,Review,"Potential Account Match: Wingate Companies (HQ)"
0033j00003gTuvhAAC,Review,"Potential Account Match: Wingate Companies (HQ)"
0033j00003gTv6kAAC,Review,"Potential Account Match: Wingate Companies (HQ)"
0033j00003gTtB2AAK,Review,"Potential Account Match: Wingate Companies (HQ)"
0033j00003gTwn0AAC,Review,"Potential Account Match: Wingate Companies (HQ)"
0033j00003gTpxxAAC,Review,"Potential Account Match: Wingate Companies (HQ)"
0033j00003gTxd3AAC,Review,"Potential Account Match: Wingate Companies (HQ)"
0033j00003gUBPxAAO,Review,"Potential Account Match: Wingate Companies (HQ)"
0033j00003gTsMrAAK,Review,"Potential Account Match: Wingate Companies (HQ)"
0033j00003gUJMoAAO,Review,"Potential Account Match: Wingate Companies (HQ)"
0033j00003gTnVPAA0,Review,"Potential Account Match: Wingate Companies (HQ)"
0033j00003gTxFHAA0,Review,"Potential Account Match: Wingate Companies (HQ)"
0032A00002S5jBCQAZ,Review,"Potential Account Match: Test Account"
0033j00003q6Z6pAAE,Review,"Potential Account Match: Test Account"
0033j00003FfLI7AAN,Review,"Potential Account Match: Test Account"
0032A00002T7NSFQA3,Review,"Potential Account Match: Test Account"
0033j000041AGtRAAW,Review,"Potential Account Match: Freeman Webb Management (HQ)"
0032A00002dUDCvQAO,Review,"Potential Account Match: Old Town Square Properties, Inc. (HQ)"
0032A00002dUDCyQAO,Review,"Potential Account Match: Old Town Square Properties, Inc. (HQ)"
0032A00002dUDCwQAO,Review,"Potential Account Match: Old Town Square Properties, Inc. (HQ)"
0032A00002dUDCxQAO,Review,"Potential Account Match: Old Town Square Properties, Inc. (HQ)"
0033j00003gTrWmAAK,Review,"Potential Account Match: Monarch Properties Inc (HQ)"
0032A00002a2cnbQAA,Review,"Potential Account Match: MPM-Envolve  (Kerrville)"
0033j00003gTqQEAA0,Review,"Potential Account Match: MPM-Envolve  (Kerrville)"
0033j00003gTpaOAAS,Review,"Potential Account Match: Sealy Management Co., Inc. (HQ)"
0033j00003gTqxcAAC,Review,"Potential Account Match: Sealy Management Co., Inc. (HQ)"
0033j00003gTqcHAAS,Review,"Potential Account Match: Sealy Management Co., Inc. (HQ)"
0033j00003gTyxQAAS,Review,"Potential Account Match: Sealy Management Co., Inc. (HQ)"
0033j00003gTnP0AAK,Review,"Potential Account Match: Sealy Management Co., Inc. (HQ)"
0033j00003gTnJ1AAK,Review,"Potential Account Match: Sealy Management Co., Inc. (HQ)"
0033j00003gTsueAAC,Review,"Potential Account Match: TRIO Properties (HQ)"
0033j00003kfxpVAAQ,Review,"Potential Account Match: Elmington Capital Group (HQ)"
0033j00003gTxd6AAC,Review,"Potential Account Match: Neiders Company (HQ)"
0033j00003gTy8PAAS,Review,"Potential Account Match: Community Builders, Inc. (HQ)"
0033j00003gUB86AAG,Review,"Potential Account Match: Community Builders, Inc. (HQ)"
0033j00003gU0FeAAK,Review,"Potential Account Match: Community Builders, Inc. (HQ)"
0033j00003gUOrzAAG,Review,"Potential Account Match: Community Builders, Inc. (HQ)"
0033j00003gTuIcAAK,Review,"Potential Account Match: Community Builders, Inc. (HQ)"
0033j00003gU0JuAAK,Review,"Potential Account Match: Community Builders, Inc. (HQ)"
0033j00003gTvr6AAC,Review,"Potential Account Match: Community Builders, Inc. (HQ)"
0033j00003gToLPAA0,Review,"Potential Account Match: Community Builders, Inc. (HQ)"
0033j00003gTxcHAAS,Review,"Potential Account Match: Community Builders, Inc. (HQ)"
0033j000041AGYxAAO,Review,"Potential Account Match: Galvin Group (HQ)"
0033j000041AGYsAAO,Review,"Potential Account Match: Galvin Group (HQ)"
0033j000041AGV5AAO,Review,"Potential Account Match: Galvin Group (HQ)"
0033j000041AGYEAA4,Review,"Potential Account Match: Galvin Group (HQ)"
0033j00003gSkK2AAK,Review,"Potential Account Match: Rochesters Cornerstone Grp"
0033j000041AEUXAA4,Review,"Potential Account Match: Vicinia Property Management (HQ)"
0033j000041AERyAAO,Review,"Potential Account Match: Vicinia Property Management (HQ)"
0033j000041AETpAAO,Review,"Potential Account Match: Vicinia Property Management (HQ)"
0033j00003gUPAiAAO,Review,"Potential Account Match: Premier Real Estate Management LLC (HQ)"
0033j00003gU0LEAA0,Review,"Potential Account Match: HSI Management, Inc. (HQ)"
0033j00003gTvJKAA0,Review,"Potential Account Match: Churchill Forge Properties (HQ)"
0033j00003gTtqCAAS,Review,"Potential Account Match: Churchill Forge Properties (HQ)"
0033j00003gTuPZAA0,Review,"Potential Account Match: Churchill Forge Properties (HQ)"
0033j00003gTxaTAAS,Review,"Potential Account Match: Churchill Forge Properties (HQ)"
0033j00003gTwJtAAK,Review,"Potential Account Match: Churchill Forge Properties (HQ)"
0033j00003gUPD9AAO,Review,"Potential Account Match: AMC Management LLC (HQ)"
0033j000041AGXBAA4,Review,"Potential Account Match: Curator Property Management (HQ)"
0033j000041A9lnAAC,Review,"Potential Account Match: Goldrich Kest (HQ)"
0033j000041AGa5AAG,Review,"Potential Account Match: First Housing Corporation (HQ)"
0033j00003vwmLBAAY,Review,"Potential Account Match: Omninet Capital (HQ)"
0033j000041AGuWAAW,Review,"Potential Account Match: AO Realty Corporation (San Francisco)"
0033j000041AHJPAA4,Review,"Potential Account Match: AO Realty Corporation (San Francisco)"
0033j000041AHCJAA4,Review,"Potential Account Match: AO Realty Corporation (San Francisco)"
0033j000041AHHxAAO,Review,"Potential Account Match: AO Realty Corporation (San Francisco)"
0033j000041AHCtAAO,Review,"Potential Account Match: AO Realty Corporation (San Francisco)"
0033j000041AEWYAA4,Review,"Potential Account Match: Day Spring Communities (HQ)"
0033j000041AEWTAA4,Review,"Potential Account Match: Day Spring Communities (HQ)"
0033j000041ADyUAAW,Review,"Potential Account Match: Day Spring Communities (HQ)"
0033j000041AEVuAAO,Review,"Potential Account Match: Denizen Management (HQ)"
0033j000041AEYKAA4,Review,"Potential Account Match: Cityscape Residential (HQ)"
0033j000041AEYPAA4,Review,"Potential Account Match: Cityscape Residential (HQ)"
0033j000041AEaBAAW,Review,"Potential Account Match: Cityscape Residential (HQ)"
0032A00002b6h9iQAA,Review,"Potential Account Match: Ohio State University Housing (HQ)"
0032A00002b6h9jQAA,Review,"Potential Account Match: Ohio State University Housing (HQ)"
0032A00002b6h9kQAA,Review,"Potential Account Match: Ohio State University Housing (HQ)"
0032A00002b6h9lQAA,Review,"Potential Account Match: Ohio State University Housing (HQ)"
0032A00002b6h9mQAA,Review,"Potential Account Match: Ohio State University Housing (HQ)"
0032A00002b6h9nQAA,Review,"Potential Account Match: Ohio State University Housing (HQ)"
0032A00002b6h9oQAA,Review,"Potential Account Match: Ohio State University Housing (HQ)"
0032A00002b6h9pQAA,Review,"Potential Account Match: Ohio State University Housing (HQ)"
0032A00002b6h9qQAA,Review,"Potential Account Match: Ohio State University Housing (HQ)"
0032A00002b6h9rQAA,Review,"Potential Account Match: Ohio State University Housing (HQ)"
0032A00002b6h9sQAA,Review,"Potential Account Match: Ohio State University Housing (HQ)"
0032A00002b6h9tQAA,Review,"Potential Account Match: Ohio State University Housing (HQ)"
0032A00002b6h9uQAA,Review,"Potential Account Match: Ohio State University Housing (HQ)"
0032A00002b6h9vQAA,Review,"Potential Account Match: Ohio State University Housing (HQ)"
0032A00002b6h9wQAA,Review,"Potential Account Match: Ohio State University Housing (HQ)"
0032A00002b6h9xQAA,Review,"Potential Account Match: Ohio State University Housing (HQ)"
0032A00002b6h9yQAA,Review,"Potential Account Match: Ohio State University Housing (HQ)"
0032A00002b6h9hQAA,Review,"Potential Account Match: Ohio State University Housing (HQ)"
0032A00002b6h9zQAA,Review,"Potential Account Match: Ohio State University Housing (HQ)"
0032A00002b6hA0QAI,Review,"Potential Account Match: Ohio State University Housing (HQ)"
0033j00003gTuwtAAC,Review,"Potential Account Match: Monday & Company (HQ)"
0033j000041AEgJAAW,Review,"Potential Account Match: UIP Property Management (HQ)"
0033j00003gU0mjAAC,Review,"Potential Account Match: Paredim Partners"
0033j00003gTnKAAA0,Review,"Potential Account Match: Burton Carol Management LLC (HQ)"
0033j00003gUKFjAAO,Review,"Potential Account Match: Burton Carol Management LLC (HQ)"
0033j00003gUPb9AAG,Review,"Potential Account Match: Burton Carol Management LLC (HQ)"
0033j00003gTxipAAC,Review,"Potential Account Match: Burton Carol Management LLC (HQ)"
0033j00003gTrLEAA0,Review,"Potential Account Match: Burton Carol Management LLC (HQ)"
0032A00002b6hEIQAY,Review,"Potential Account Match: Weinstein Properties (HQ)"
0032A00002b6hEHQAY,Review,"Potential Account Match: Weinstein Properties (HQ)"
0033j00003gTrdBAAS,Review,"Potential Account Match: Northwood Ravin (HQ)"
0033j00003gUOrGAAW,Review,"Potential Account Match: Highmark Residential (HQ)"
0033j00003gTxn6AAC,Review,"Potential Account Match: Highmark Residential (HQ)"
0033j00003gTxcFAAS,Review,"Potential Account Match: Highmark Residential (HQ)"
0033j00003gTqaHAAS,Review,"Potential Account Match: Highmark Residential (HQ)"
0033j00003gTxDxAAK,Review,"Potential Account Match: Highmark Residential (HQ)"
0033j00003gTwxYAAS,Review,"Potential Account Match: Highmark Residential (HQ)"
0033j00003gUECtAAO,Review,"Potential Account Match: Highmark Residential (HQ)"
0033j00003gUOTBAA4,Review,"Potential Account Match: Highmark Residential (HQ)"
0033j00003gTnbVAAS,Review,"Potential Account Match: Highmark Residential (HQ)"
0033j00003gUBW9AAO,Review,"Potential Account Match: Windsor Communities"
0033j00003FdjaOAAR,Review,"Potential Account Match: Windsor Communities"
0033j00003gTvffAAC,Review,"Potential Account Match: RPM Living (HQ)"
0033j00003gUKQTAA4,Review,"Potential Account Match: RPM Living (HQ)"
0033j00003gTtAlAAK,Review,"Potential Account Match: RPM Living (HQ)"
0033j00003gUK2lAAG,Review,"Potential Account Match: RPM Living (HQ)"
0033j00003gToFdAAK,Review,"Potential Account Match: Geller Properties (HQ)"
0033j00003Ff2ecAAB,Review,"Potential Account Match: Edwin B. Raskin Company (HQ)"
0033j00003gTxbzAAC,Review,"Potential Account Match: WPM Real Estate Management"
0033j00003gTuCYAA0,Review,"Potential Account Match: WPM Real Estate Management"
0033j00003gTygwAAC,Review,"Potential Account Match: WPM Real Estate Management"
0033j00003gTrztAAC,Review,"Potential Account Match: Senior Lifestyle Corporation (HQ)"
0033j00003gUKXLAA4,Review,"Potential Account Match: Senior Lifestyle Corporation (HQ)"
0033j00003gTpm1AAC,Review,"Potential Account Match: Senior Lifestyle Corporation (HQ)"
0033j00003gUPB5AAO,Review,"Potential Account Match: Senior Lifestyle Corporation (HQ)"
003F000001SoNyDIAV,Review,"Potential Account Match: Monarch Investment & Management Group (HQ)"
003F000001SoNxtIAF,Review,"Potential Account Match: Monarch Investment & Management Group (HQ)"
0033j00003gUKe5AAG,Review,"Potential Account Match: Cagan Management Group (HQ)"
0033j00003gToqNAAS,Review,"Potential Account Match: Cagan Management Group (HQ)"
0033j00003gTw4OAAS,Review,"Potential Account Match: Cagan Management Group (HQ)"
0033j00003gUPnOAAW,Review,"Potential Account Match: HJ Russell & Company (HQ)"
0033j00003gUJ04AAG,Review,"Potential Account Match: HJ Russell & Company (HQ)"
0033j000041AHd0AAG,Review,"Potential Account Match: Essential Property Management (HQ)"
0033j000041AEuqAAG,Review,"Potential Account Match: Lautrec, Ltd. (HQ)"
0033j00003gTrN6AAK,Review,"Potential Account Match: Capstone Multi-Family Group (HQ)"
0033j00003gTrBUAA0,Review,"Potential Account Match: Capstone Multi-Family Group (HQ)"
0033j00003gU0LCAA0,Review,"Potential Account Match: Centra Partners (HQ)"
0033j00003gTwffAAC,Review,"Potential Account Match: Centra Partners (HQ)"
0033j000041AEYeAAO,Review,"Potential Account Match: Biggs Property Management (HQ)"
0033j000041AEZ3AAO,Review,"Potential Account Match: Biggs Property Management (HQ)"
0033j000041AEZDAA4,Review,"Potential Account Match: Biggs Property Management (HQ)"
0033j000041AETZAA4,Review,"Potential Account Match: Biggs Property Management (HQ)"
0032A00002b6hCFQAY,Review,"Potential Account Match: B&H Properties"
0032A00002b6hCGQAY,Review,"Potential Account Match: B&H Properties"
0032A00002b6hDyQAI,Review,"Potential Account Match: Oxford Property Group (HQ)"
0032A00002b6hDzQAI,Review,"Potential Account Match: Oxford Property Group (HQ)"
0033j000041AA1bAAG,Review,"Potential Account Match: Cornerstone Managed Properties (HQ)"
0033j000041AGU7AAO,Review,"Potential Account Match: Fourmidable Real Estate Management (HQ)"
0033j000041AGSuAAO,Review,"Potential Account Match: Fourmidable Real Estate Management (HQ)"
0033j00003vwndvAAA,Review,"Potential Account Match: Velair Property Management (HQ)"
0033j00003gTpgDAAS,Review,"Potential Account Match: Town Management (HQ)"
0033j00003gUPbnAAG,Review,"Potential Account Match: Pegasus Residential, LLC (HQ)"
0033j00003gUIzWAAW,Review,"Potential Account Match: Pegasus Residential, LLC (HQ)"
0033j00003gTw9WAAS,Review,"Potential Account Match: Pegasus Residential, LLC (HQ)"
0033j00003gU0lmAAC,Review,"Potential Account Match: Wehner Multifamily, LLC (HQ)"
0033j00003OQgwYAAT,Review,"Potential Account Match: Dominion Partners, LLC (HQ)"
0033j0000419nepAAA,Review,"Potential Account Match: California Commercial Investment Group (HQ)"
0033j0000419nWwAAI,Review,"Potential Account Match: California Commercial Investment Group (HQ)"
0033j00003ipNNRAA2,Review,"Potential Account Match: California Commercial Investment Group (HQ)"
0033j00003gTwbRAAS,Review,"Potential Account Match: AIY Properties, Inc (HQ)"
0033j00003gTrvFAAS,Review,"Potential Account Match: RKW Residential (HQ)"
0033j00003gTvIoAAK,Review,"Potential Account Match: RKW Residential (HQ)"
0033j00003xlCqmAAE,Review,"Potential Account Match: Kittle Property Group, Inc. (HQ)"
0033j00003gUKF1AAO,Review,"Potential Account Match: WRH Realty Services, Inc. (HQ)"
0033j00003gUOlMAAW,Review,"Potential Account Match: WRH Realty Services, Inc. (HQ)"
0033j00003fBWuZAAW,Review,"Potential Account Match: SKY Properties Inc (HQ)"
0033j000041A9aGAAS,Review,"Potential Account Match: Affinity Property Management (HQ)"
0033j000041AHLGAA4,Review,"Potential Account Match: Travis Hyde Properties (HQ)"
0033j00003gSgT2AAK,Review,"Potential Account Match: Billingsley Co. (HQ)"
0033j00003gTqc6AAC,Review,"Potential Account Match: Foresite Realty Partners, LLC (HQ)"
0032A00002b6hAwQAI,Review,"Potential Account Match: University of Pittsburgh Housing (HQ)"
0032A00002b6hAxQAI,Review,"Potential Account Match: University of Pittsburgh Housing (HQ)"
0032A00002b6hAzQAI,Review,"Potential Account Match: University of Pittsburgh Housing (HQ)"
0032A00002b6hAyQAI,Review,"Potential Account Match: University of Pittsburgh Housing (HQ)"
0033j00003OOQ2eAAH,Review,"Potential Account Match: Pendergraph Management Company, LLC (HQ)"
0033j00002OEOy2AAH,Review,"Potential Account Match: AOG Living (HQ)"
0033j00003gUJN9AAO,Review,"Potential Account Match: AOG Living (HQ)"
0033j000041AEuzAAG,Review,"Potential Account Match: Tiehen Group (HQ)"
0033j00003gUKKCAA4,Review,"Potential Account Match: Intermark Management Corporation (HQ)"
0033j00003gUE74AAG,Review,"Potential Account Match: Intermark Management Corporation (HQ)"
0033j00003gTrFZAA0,Review,"Potential Account Match: Intermark Management Corporation (HQ)"
0033j00003gTukLAAS,Review,"Potential Account Match: Intermark Management Corporation (HQ)"
0033j00003gTqWJAA0,Review,"Potential Account Match: Intermark Management Corporation (HQ)"
0033j00003gTsYDAA0,Review,"Potential Account Match: Intermark Management Corporation (HQ)"
0033j00003gTpy5AAC,Review,"Potential Account Match: MGI Communities (Powell)"
0033j00003gTzWSAA0,Review,"Potential Account Match: MGI Communities (Powell)"
0033j00003gTvVBAA0,Review,"Potential Account Match: Dominium Management Services (HQ)"
0033j00003gTpTdAAK,Review,"Potential Account Match: MVAH Partners"
0033j00003gTntlAAC,Review,"Potential Account Match: MVAH Partners"
0033j00003gUPCuAAO,Review,"Potential Account Match: MVAH Partners"
0033j00003gUEivAAG,Review,"Potential Account Match: MVAH Partners"
0033j00003gUPgtAAG,Review,"Potential Account Match: Real Property Management, Inc (Redding)"
0033j00003gTrRHAA0,Review,"Potential Account Match: Real Property Management, Inc (Redding)"
0033j00003gToiTAAS,Review,"Potential Account Match: Real Property Management, Inc (Redding)"
0032A00002b6hDuQAI,Review,"Potential Account Match: MAC Property Management (HQ)"
0033j00003gTnaGAAS,Review,"Potential Account Match: Housing Management Resources Inc. (HQ)"
0032A00002b6hDpQAI,Review,"Potential Account Match: Moss & Company (HQ)"
0033j00003gU0a5AAC,Review,"Potential Account Match: GoldOller Real Estate Investments (Philadelphia)"
0033j00003gUEbFAAW,Review,"Potential Account Match: GoldOller Real Estate Investments (Philadelphia)"
0033j00003gTpCoAAK,Review,"Potential Account Match: GoldOller Real Estate Investments (Philadelphia)"
0033j00003gUObHAAW,Review,"Potential Account Match: Grady Management, Inc. (HQ)"
0033j00003gTwZxAAK,Review,"Potential Account Match: Ray Brown Properties (HQ)"
0033j00003gTok8AAC,Review,"Potential Account Match: Ray Brown Properties (HQ)"
0033j000041AEWEAA4,Review,"Potential Account Match: Louisville Metro Housing Authority (HQ)"
0033j00003gUJorAAG,Review,"Potential Account Match: Oldham Goodwin Group (HQ)"
0033j00003gTvaCAAS,Review,"Potential Account Match: Oldham Goodwin Group (HQ)"
0033j00003gTokeAAC,Review,"Potential Account Match: Oldham Goodwin Group (HQ)"
0033j00003gTvImAAK,Review,"Potential Account Match: OneStreet Residential (HQ)"
0033j00003gToYHAA0,Review,"Potential Account Match: OneStreet Residential (HQ)"
0033j00003gTtGEAA0,Review,"Potential Account Match: OneStreet Residential (HQ)"
0033j00003gUPohAAG,Review,"Potential Account Match: NeighborWorks Alaska (HQ)"
0033j00003gTyg2AAC,Review,"Potential Account Match: Forest Properties Management (HQ)"
0033j00003gTwm1AAC,Review,"Potential Account Match: Forest Properties Management (HQ)"
0033j00003gTqOTAA0,Review,"Potential Account Match: Hill Properties"
0033j00003gTqgWAAS,Review,"Potential Account Match: Hill Properties"
0033j00003gTx9hAAC,Review,"Potential Account Match: Mac Lamar Management (HQ)"
0033j00003gToGdAAK,Review,"Potential Account Match: Torrington Properties (HQ)"
0033j000041AEpzAAG,Review,"Potential Account Match: Beal Properties (HQ)"
0033j000041AHBBAA4,Review,"Potential Account Match: Roundhouse Group (HQ)"
0033j000041AHGLAA4,Review,"Potential Account Match: Roundhouse Group (HQ)"
0033j00003gUBagAAG,Review,"Potential Account Match: Roundhouse Group (HQ)"
0033j00003gTqKKAA0,Review,"Potential Account Match: Roundhouse Group (HQ)"
0033j000041AEsUAAW,Review,"Potential Account Match: Bedrock Detroit LLC (HQ)"
0033j000041AEoiAAG,Review,"Potential Account Match: LR Management Services Corporation (HQ)"
0033j000041AIDyAAO,Review,"Potential Account Match: Tesco Properties, Inc. (HQ)"
0032A00002b6hB6QAI,Review,"Potential Account Match: KSU Housing Foundation (HQ)"
003Rh00000XP0coIAD,Review,"Potential Account Match: Roers Companies (HQ)"
0033j00003gTy33AAC,Review,"Potential Account Match: United Group (HQ)"
0033j000041AEZ8AAO,Review,"Potential Account Match: KCG Companies, Inc."
0033j000041AERtAAO,Review,"Potential Account Match: KCG Companies, Inc."
0033j00003ipWAqAAM,Review,"Potential Account Match: Westrom Group"
003F000001MsotFIAR,Review,"Potential Account Match: Steve Brown Apartments (HQ)"
0033j00003gTpy6AAC,Review,"Potential Account Match: Itex Group (HQ)"
0033j00003gUKKIAA4,Review,"Potential Account Match: Itex Group (HQ)"
0033j00003gTqFHAA0,Review,"Potential Account Match: Itex Group (HQ)"
0033j00003gUOaTAAW,Review,"Potential Account Match: Itex Group (HQ)"
0033j00003gUBfmAAG,Review,"Potential Account Match: Itex Group (HQ)"
0033j00003gUPuoAAG,Review,"Potential Account Match: Itex Group (HQ)"
0033j00003gTzhYAAS,Review,"Potential Account Match: Itex Group (HQ)"
0033j00003gTsoyAAC,Review,"Potential Account Match: Itex Group (HQ)"
0033j00003gTwxkAAC,Review,"Potential Account Match: NOVO Properties (HQ)"
0033j00003gUJxsAAG,Review,"Potential Account Match: Sinatra & Company (HQ)"
0033j00003gTv7pAAC,Review,"Potential Account Match: Greenwood Star"
0033j00003gUPV1AAO,Review,"Potential Account Match: JL Gray Company (HQ)"
003F000001S5FO2IAN,Review,"Potential Account Match: Epicity Real Estate (HQ)"
0033j000041AHeIAAW,Review,"Potential Account Match: Samaritas (HQ)"
0033j00003gUOmlAAG,Review,"Potential Account Match: Equity Real Estate (HQ)"
0033j000041AEVLAA4,Review,"Potential Account Match: W. H. Long Companies (HQ)"
0033j000041AEXWAA4,Review,"Potential Account Match: W. H. Long Companies (HQ)"
0033j00003gTvrbAAC,Review,"Potential Account Match: BSR Reit LLC (HQ)"
0033j00003gTvJnAAK,Review,"Potential Account Match: Leuven Group (HQ)"
0033j00003gUEEJAA4,Review,"Potential Account Match: PM Residential Management, LLC (HQ)"
0033j00003gTncfAAC,Review,"Potential Account Match: Paragon Residential Management, LLC (HQ)"
0033j000041AEaQAAW,Review,"Potential Account Match: Community Management Services, Inc (HQ)"
0033j000041AEW4AAO,Review,"Potential Account Match: Community Management Services, Inc (HQ)"
0033j00003gTtItAAK,Review,"Potential Account Match: Hirschfeld Management, Inc. (White Marsh)"
0033j00003gTGT9AAO,Review,"Potential Account Match: Goodman Real Estate   (HQ)"
0033j00003gTpg5AAC,Review,"Potential Account Match: Heritage Properties (HQ)"
0033j00003gTxmtAAC,Review,"Potential Account Match: Heritage Properties (HQ)"
0033j000041AEtcAAG,Review,"Potential Account Match: Jewish Senior Life Management (HQ)"
0033j000041AEXlAAO,Review,"Potential Account Match: Advantix Development Corporation (HQ)"
0033j000041AIUVAA4,Review,"Potential Account Match: Goodale & Barbieri Company (HQ)"
0033j00003YL5eLAAT,Review,"Potential Account Match: Goldleaf Development (HQ)"
0033j000041AEppAAG,Review,"Potential Account Match: Stratford Group (HQ)"
0033j000041AGf5AAG,Review,"Potential Account Match: Stratford Group (HQ)"
0033j00003gTxW9AAK,Review,"Potential Account Match: Celebration Village"
0033j00003gTsXHAA0,Review,"Potential Account Match: Asset Living (Fort Smith)"
0033j00003gTpGzAAK,Review,"Potential Account Match: Asset Living (Fort Smith)"
0033j00003gTr3lAAC,Review,"Potential Account Match: RangeWater Real Estate (HQ)"
0033j00003gUOZTAA4,Review,"Potential Account Match: Panco Management (HQ)"
0033j00003gTqbCAAS,Review,"Potential Account Match: Panco Management (HQ)"
0033j00003gUPyVAAW,Review,"Potential Account Match: The Worthing Companies"
0033j00003gTxwyAAC,Review,"Potential Account Match: The Worthing Companies"
0033j00003u2SxDAAU,Review,"Potential Account Match: The Bronzeville Vincennes"
0033j00003gTxicAAC,Review,"Potential Account Match: Harmony Group Capital, LLC"
